from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9001,PETO1,2,0,154__0__105__TZM__408__1__408__1,HVL__1__4603__RAIL__Rail_MTuWThF-XHol
WATE2,9140,2,0,HVL__0__4626__RAIL__Rail_MTuWThF-XHol,160__0__163__TZM__604__1__604__1
2002,PORI1,2,0,236__1__400__TZM__306__1__306__1,KPL__1__6411__RAIL__Rail_SaSu+Hol
6081,6081,2,120,2__1__134__NBM__113__4__113__4,18__0__109__NBM__43__3__43__3
6081,6081,2,120,2__1__132__NBM__8__5__8__5,18__0__109__NBM__43__3__43__3
WATE2,9140,2,0,HVL__0__3646__RAIL__Rail_MTuWThF-XHol,160__0__171__TZM__613__613
1001,PARA1,2,0,250__0__149__UZM__3604__3604,KPL__1__6345__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,23__1__426__TZM__108__1__108__1,1__0__453__TZM__113__1__113__1
WATE2,9165,2,0,HVL__0__3838__RAIL__Rail_SaSu+Hol,130__0__721__TZM__404__404
8580,UPPE,2,240,110__1__154__TZM__513__1__513__1,HVL__1__3605__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,170__0__701__TZM__602__602,HVL__1__3815__RAIL__Rail_SaSu+Hol
WAIK,1501,2,240,KPL__0__6452__RAIL__Rail_SaSu+Hol,290__0__411__UZM__4706__1__4706__1
9001,PETO1,2,0,150__1__146__TZM__412__1__412__1,MEL__1__5637__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__144__TZM__302__2__302__2,KPL__1__6343__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__144__TZM__302__4__302__4,KPL__1__6343__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19__0__413__TZM__210__210,1__1__438__TZM__202__1__202__1
8580,UPPE,2,240,112__1__404__TZM__503__1__503__1,HVL__1__3823__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__3828__RAIL__Rail_SaSu+Hol,150__0__705__TZM__403__403
2003,PORI1,2,0,210__1__704__TZM__306__306,KPL__1__6419__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__3822__RAIL__Rail_SaSu+Hol,160__0__411__TZM__602__1__602__1
PORI1,2002,2,0,KPL__1__6429__RAIL__Rail_SaSu+Hol,60__1__422__MNM__2021__2021
WATE2,9140,2,0,HVL__0__3856__RAIL__Rail_SaSu+Hol,160__0__445__TZM__601__1__601__1
2003,PORI1,2,0,220__1__112__TZM__314__314,KPL__1__6217__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__112__TZM__314__1__314__1,KPL__1__6217__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__119__TZM__310__310,KPL__1__6217__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,290__0__701__UZM__4106__1__4106__1,KPL__1__6421__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,290__0__401__UZM__4706__1__4706__1,KPL__1__6421__RAIL__Rail_SaSu+Hol
6055,6017,2,240,1__1__480__TZM__206__1__206__1,23__0__441__TZM__110__1__110__1
PORI2,2002,2,0,KPL__0__6444__RAIL__Rail_SaSu+Hol,236__0__413__TZM__306__1__306__1
2002,PORI2,2,0,60__0__107__MNM__3041__3041,KPL__0__6228__RAIL__Rail_MTuWThF-XHol
PORI2,2002,2,0,KPL__0__6224__RAIL__Rail_MTuWThF-XHol,230__0__109__TZM__305__2__305__2
2003,PORI1,2,0,226__0__125__TZM__304__2__304__2,KPL__1__6301__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6360__RAIL__Rail_MTuWThF-XHol,220__0__211__TZM__313__313
PORI2,2003,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol,220__1__130__TZM__310__310
8165,WATE1,2,0,150__1__710__TZM__405__405,HVL__1__3833__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,226__0__107__TZM__309__309
2001,PORI1,2,0,226__0__417__TZM__307__1__307__1,KPL__1__6423__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,226__0__415__TZM__308__308,KPL__1__6423__RAIL__Rail_SaSu+Hol
WAIK,1501,2,240,KPL__0__6436__RAIL__Rail_SaSu+Hol,280__0__713__UZM__4102__4102
7026,7224,2,120,12__1__110__NBM__83__83,2__0__129__NBM__5__6__5__6
1501,WAIK,2,240,281__0__127__UZM__1002__1__1002__1,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19__0__731__TZM__205__205,1__1__768__TZM__102__102
8580,UPPE,2,240,112__1__100__TZM__503__2__503__2,HVL__1__2609__RAIL__Rail_MTuWThF-XHol
7730,7730,2,120,23__1__110__TZM__106__1__106__1,7__1__132__TZM__116__2__116__2
PORI2,2002,2,0,KPL__0__6436__RAIL__Rail_SaSu+Hol,236__0__409__TZM__306__1__306__1
PORI2,2001,2,0,KPL__0__6416__RAIL__Rail_SaSu+Hol,210__0__401__TZM__305__1__305__1
7017,7017,2,120,23__1__166__TZM__244__244,1__0__261__TZM__153__153
7017,7017,2,120,29__0__163__TZM__129__129,1__0__267__TZM__203__2__203__2
PORI2,2001,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol,220__0__185__TZM__313__313
PARA2,1000,2,0,KPL__0__6210__RAIL__Rail_MTuWThF-XHol,260__0__103__UZM__3232__3232
WAIK,1501,2,240,KPL__0__6216__RAIL__Rail_MTuWThF-XHol,280__0__115__UZM__1131__1131
2002,PORI1,2,0,230__1__406__TZM__303__2__303__2,KPL__1__6419__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__702__TZM__301__301,KPL__1__6419__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__462__TZM__402__1__402__1,HVL__1__3845__RAIL__Rail_SaSu+Hol
6055,6017,2,240,1__1__428__TZM__116__1__116__1,23__0__415__TZM__108__1__108__1
PORI2,2002,2,0,KPL__0__6466__RAIL__Rail_SaSu+Hol,230__0__725__TZM__304__304
3000,3000,2,120,1__0__191__TZM__128__128,60__0__143__MNM__3012__3012
6055,6017,2,240,1__1__740__TZM__202__202,23__0__719__TZM__107__107
PORI2,2003,2,0,KPL__0__6422__RAIL__Rail_SaSu+Hol,220__1__410__TZM__301__1__301__1
1501,WAIK,2,240,281__0__113__UZM__808__808,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6356__RAIL__Rail_MTuWThF-XHol,220__0__207__TZM__325__325
2002,PORI2,2,0,60__0__407__MNM__2111__2111,KPL__0__6424__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__724__TZM__406__406,HVL__1__3837__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,150__1__702__TZM__405__405,HVL__1__3819__RAIL__Rail_SaSu+Hol
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol,220__0__133__TZM__305__2__305__2
6055,6017,2,240,1__1__492__TZM__111__2__111__2,23__0__447__TZM__110__1__110__1
WAIK,1501,2,240,KPL__0__6420__RAIL__Rail_SaSu+Hol,290__0__403__UZM__4706__1__4706__1
TREN,9525,2,240,HVL__0__3854__RAIL__Rail_SaSu+Hol,114__1__420__TZM__505__2__505__2
3081,3081,2,120,60__1__128__MNM__3051__3051,1__1__194__TZM__1__2__1__2
6081,6081,2,120,2__1__158__NBM__71__1__71__1,18__0__133__NBM__4__7__4__7
6081,6081,2,120,2__1__156__NBM__30__5__30__5,18__0__133__NBM__4__7__4__7
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol,226__0__129__TZM__304__2__304__2
UPPE,8579,2,240,HVL__0__2642__RAIL__Rail_MTuWThF-XHol,110__0__139__TZM__519__519
3000,3000,2,120,1__0__105__TZM__108__2__108__2,60__0__103__MNM__3331__3331
PORI2,2002,2,0,KPL__0__6428__RAIL__Rail_SaSu+Hol,230__0__705__TZM__301__301
2003,PORI1,2,0,226__0__101__TZM__304__2__304__2,KPL__1__6207__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,HVL__0__3850__RAIL__Rail_SaSu+Hol,150__0__717__TZM__403__403
6720,7720,2,120,7__0__505__TZM__211__211,29__0__453__TZM__103__1__103__1
TAIT2,9251,2,0,HVL__0__3868__RAIL__Rail_SaSu+Hol,120__0__485__TZM__413__413
6720,7720,2,120,7__0__133__TZM__135__135,17__0__111__TZM__139__139
WATE2,9140,2,0,HVL__0__2616__RAIL__Rail_MTuWThF-XHol,170__0__117__TZM__602__2__602__2
PORI2,2003,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,220__1__174__TZM__313__313
3000,3000,2,120,1__0__249__TZM__203__2__203__2,19e__0__131__TZM__215__215
3000,3000,2,120,1__0__251__TZM__119__1__119__1,19e__0__131__TZM__215__215
TAIT2,9251,2,0,HVL__0__3864__RAIL__Rail_SaSu+Hol,120__0__745__TZM__601__601
6081,6081,2,120,2__1__274__NBM__63__1__63__1,18e__0__159__NBM__13__6__13__6
6081,6081,2,120,2__1__292__NBM__14__5__14__5,18e__0__159__NBM__13__6__13__6
WATE2,9165,2,0,HVL__0__3840__RAIL__Rail_SaSu+Hol,150__0__421__TZM__404__1__404__1
PARA2,1000,2,0,KPL__0__6456__RAIL__Rail_SaSu+Hol,250__0__423__UZM__4705__4705
8580,UPPE,2,240,110__1__484__TZM__511__511,HVL__1__3861__RAIL__Rail_Sa
WATE2,9165,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol,150__0__141__TZM__405__2__405__2
WATE2,9165,2,0,HVL__0__3634__RAIL__Rail_MTuWThF-XHol,150__0__141__TZM__405__2__405__2
WATE2,9165,2,0,HVL__0__4620__RAIL__Rail_MTuWThF-XHol,150__0__141__TZM__405__2__405__2
6055,6017,2,240,1__1__776__TZM__111__1__111__1,23__0__737__TZM__114__114
WATE2,9165,2,0,HVL__0__3852__RAIL__Rail_SaSu+Hol,150__0__717__TZM__403__403
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,220__0__217__TZM__311__311
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,220__0__217__TZM__311__1__311__1
8297,TAIT1,2,0,121__1__104__TZM__401__2__401__2,HVL__1__2605__RAIL__Rail_MTuWThF-XHol
PORI2,2002,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,230__0__147__TZM__302__2__302__2
PORI2,2002,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,230__0__147__TZM__302__4__302__4
5915,5915,2,0,21__0__223__NBM__209__2__209__2,22__0__225__NBM__46__2__46__2
6224,6224,2,240,2__1__486__NBM__45__1__45__1,12__0__437__NBM__22__4__22__4
6733,6730,2,120,7__0__103__TZM__110__2__110__2,23__0__107__TZM__104__2__104__2
3081,3081,2,120,60__1__112__MNM__3041__3041,1__1__164__TZM__232__232
7083,7083,2,120,18__1__726__NBM__6__3__6__3,2__0__797__NBM__16__3__16__3
9001,PETO1,2,0,150__1__434__TZM__404__1__404__1,HVL__1__3851__RAIL__Rail_SaSu+Hol
6224,6224,2,240,2__1__764__NBM__6__3__6__3,12__0__715__NBM__19__3__19__3
9416,SILV,2,240,115__0__107__TZM__510__1__510__1,HVL__1__2617__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__740__TZM__503__503,HVL__1__3853__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,260__1__110__UZM__3533__3533,KPL__1__6219__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,281__0__421__UZM__4702__4702,KPL__1__6457__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__156__TZM__429__429,HVL__1__3609__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,150__1__422__TZM__409__409,HVL__1__3837__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__433__TZM__210__210,1__1__478__TZM__202__1__202__1
9416,SILV,2,240,115__0__411__TZM__506__1__506__1,HVL__1__3833__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,250__0__407__UZM__4705__4705,KPL__1__6427__RAIL__Rail_SaSu+Hol
PARE,2600,2,240,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,236__0__119__TZM__309__309
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol,226__0__127__TZM__315__315
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol,226__0__127__TZM__315__1__315__1
PARA2,1000,2,0,KPL__0__6412__RAIL__Rail_Sa,250__0__401__UZM__4703__4703
PORI2,2001,2,0,KPL__0__6448__RAIL__Rail_SaSu+Hol,210__0__715__TZM__306__306
PETO2,9001,2,0,HVL__0__3830__RAIL__Rail_SaSu+Hol,150__0__707__TZM__405__405
2003,PORI1,2,0,210__1__112__TZM__321__321,KPL__1__6223__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,210__1__112__TZM__321__1__321__1,KPL__1__6223__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__414__TZM__2__1__2__1,23__0__407__TZM__105__1__105__1
8165,WATE1,2,0,130__1__140__TZM__413__1__413__1,HVL__1__2637__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,154__0__415__TZM__407__1__407__1,HVL__1__3843__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__716__TZM__302__302,KPL__1__6431__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__717__TZM__305__305,KPL__1__6431__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__3834__RAIL__Rail_SaSu+Hol,170__0__427__TZM__603__1__603__1
8251,TAIT1,2,0,120__1__206__TZM__407__2__407__2,HVL__1__3647__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__3838__RAIL__Rail_SaSu+Hol,112__0__413__TZM__508__508
6055,6017,2,240,1__1__116__TZM__217__217,29__1__110__TZM__105__2__105__2
7017,7017,2,120,23__1__432__TZM__108__1__108__1,1__0__465__TZM__112__1__112__1
1001,PARA1,2,0,250__0__155__UZM__1013__1013,KPL__1__6355__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__2622__RAIL__Rail_MTuWThF-XHol,130__0__113__TZM__424__424
5915,5915,2,0,22__0__233__NBM__31__6__31__6,21__0__231__NBM__40__4__40__4
1001,PARA1,2,0,260__1__100__UZM__1033__1033,KPL__1__6209__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__3832__RAIL__Rail_SaSu+Hol,150__0__707__TZM__405__405
PARA2,1001,2,240,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,261__0__131__UZM__834__834
7017,7017,2,120,23__1__112__TZM__111__3__111__3,1__0__139__TZM__231__231
6055,6017,2,240,1__1__788__TZM__102__102,23__0__741__TZM__107__107
TAIT2,9251,2,0,HVL__0__3866__RAIL__Rail_SaSu+Hol,120__0__747__TZM__402__402
9001,PETO1,2,0,150__1__134__TZM__405__2__405__2,HVL__1__3611__RAIL__Rail_MTuWThF-XHol
1810,FEAT,2,0,200__1__106__TZM__901__901,WRL__1__1607__RAIL__Rail_MTuWThF-XHol
1810,FEAT,2,0,200__0__113__TZM__902__902,WRL__1__1607__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__437__TZM__304__1__304__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__436__TZM__302__1__302__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
TREN,9525,2,240,HVL__0__3814__RAIL__Rail_SaSu+Hol,114__1__400__TZM__505__2__505__2
6224,6224,2,240,2__1__410__NBM__1__9__1__9,12__0__459__NBM__22__4__22__4
3000,3000,2,120,1__0__419__TZM__1__1__1__1,19__0__409__TZM__210__210
8140,WATE1,2,0,160__1__110__TZM__603__2__603__2,HVL__1__4609__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__108__TZM__601__2__601__2,HVL__1__4609__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__720__TZM__305__305,KPL__1__6435__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__721__TZM__302__302,KPL__1__6435__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,150__1__712__TZM__403__403,HVL__1__3837__RAIL__Rail_SaSu+Hol
PARA2,1001,2,240,KPL__0__6216__RAIL__Rail_MTuWThF-XHol,261__0__107__UZM__909__909
TAIT2,9251,2,0,HVL__0__3618__RAIL__Rail_MTuWThF-XHol,120__0__169__TZM__410__1__410__1
PETO2,9001,2,0,HVL__0__3824__RAIL__Rail_SaSu+Hol,150__0__407__TZM__415__415
WATE2,9165,2,0,HVL__0__4630__RAIL__Rail_MTuWThF-XHol,150__0__149__TZM__418__1__418__1
WATE2,9165,2,0,HVL__0__3644__RAIL__Rail_MTuWThF-XHol,150__0__149__TZM__418__1__418__1
PORI2,2003,2,0,KPL__0__6466__RAIL__Rail_SaSu+Hol,220__1__748__TZM__302__302
6224,6224,2,240,2__1__474__NBM__3__6__3__6,12__0__431__NBM__21__4__21__4
PARA2,1001,2,240,KPL__0__6342__RAIL__Rail_MTuWThF-XHol,261__0__145__UZM__205__1__205__1
TAIT2,9251,2,0,HVL__0__3820__RAIL__Rail_SaSu+Hol,120__0__409__TZM__403__1__403__1
1501,WAIK,2,240,281__0__423__UZM__4702__4702,KPL__1__6461__RAIL__Rail_Sa
3081,3081,2,120,19__0__141__TZM__130__130,1__1__154__TZM__236__236
8580,UPPE,2,240,110__1__118__TZM__519__519,HVL__1__2617__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__402__TZM__405__1__405__1,HVL__1__3811__RAIL__Rail_SaSu+Hol
6720,7720,2,120,7__0__465__TZM__204__2__204__2,17__0__433__TZM__102__1__102__1
6055,6017,2,240,1__1__116__TZM__217__217,23__0__111__TZM__106__1__106__1
6055,6017,2,240,1__1__114__TZM__219__219,23__0__111__TZM__106__1__106__1
8165,WATE1,2,0,150__1__146__TZM__412__1__412__1,HVL__1__3629__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,170__0__105__TZM__602__2__602__2,HVL__1__4607__RAIL__Rail_MTuWThF-XHol
PARA2,1000,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,250__0__137__UZM__205__1__205__1
8165,WATE1,2,0,150__1__418__TZM__404__1__404__1,HVL__1__3833__RAIL__Rail_SaSu+Hol
PORI1,2002,2,0,KPL__1__6315__RAIL__Rail_MTuWThF-XHol,60__1__142__MNM__3012__3012
8165,WATE1,2,0,130__1__442__TZM__414__414,HVL__1__3835__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,280__0__403__UZM__4702__4702,KPL__1__6419__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,250__0__125__UZM__1410__1410,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,250__0__125__UZM__1410__1__1410__1,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,150__1__126__TZM__405__2__405__2,HVL__1__2637__RAIL__Rail_MTuWThF-XHol
MELL,9150,2,240,MEL__0__5632__RAIL__Rail_MTuWThF-XHol,145__0__113__TZM__406__2__406__2
WATE2,9140,2,0,HVL__0__3644__RAIL__Rail_MTuWThF-XHol,170__0__175__TZM__607__607
UPPE,8579,2,240,HVL__0__3848__RAIL__Rail_SaSu+Hol,111__0__441__TZM__508__508
3081,3081,2,120,19e__0__109__TZM__226__226,1__1__130__TZM__216__216
PORI2,2003,2,0,KPL__0__8200__RAIL__Rail_MTuWThF-XHol,220__1__106__TZM__307__2__307__2
PORI2,2003,2,0,KPL__0__6218__RAIL__Rail_MTuWThF-XHol,220__1__106__TZM__307__2__307__2
7026,7224,2,120,12__1__144__NBM__43__3__43__3,2__0__225__NBM__113__4__113__4
PORI2,2001,2,0,KPL__0__6462__RAIL__Rail_SaSu+Hol,226__0__451__TZM__307__1__307__1
UPPE,8579,2,240,HVL__0__3622__RAIL__Rail_MTuWThF-XHol,110__0__167__TZM__514__2__514__2
6081,6081,2,120,2__1__700__NBM__1__8__1__8,18e__0__701__NBM__2__7__2__7
1001,PARA1,2,0,261__1__406__UZM__4704__4704,KPL__1__6427__RAIL__Rail_SaSu+Hol
PARA2,1000,2,0,KPL__0__6430__RAIL__Rail_SaSu+Hol,260__0__411__UZM__4705__4705
7730,7730,2,120,23__1__430__TZM__105__1__105__1,7__1__456__TZM__104__1__104__1
PARA2,1000,2,0,KPL__0__6444__RAIL__Rail_SaSu+Hol,250__0__717__UZM__4104__4104
6733,6730,2,120,7__0__439__TZM__209__209,23__0__423__TZM__110__1__110__1
1001,PARA1,2,0,262__1__412__UZM__4701__4701,KPL__1__6441__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,150__1__148__TZM__403__3__403__3,HVL__1__4621__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6458__RAIL__Rail_SaSu+Hol,261__0__723__UZM__4103__4103
2002,PORI1,2,0,236__1__714__TZM__304__304,KPL__1__6443__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,236__1__416__TZM__306__1__306__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
PARA2,1001,2,240,KPL__0__6340__RAIL__Rail_MTuWThF-XHol,261__0__143__UZM__834__834
6055,6017,2,240,1__1__432__TZM__111__2__111__2,23__0__417__TZM__110__1__110__1
PETO2,9001,2,0,HVL__0__3854__RAIL__Rail_SaSu+Hol,150__0__719__TZM__405__405
2003,PORI1,2,0,226__0__115__TZM__309__309,KPL__1__6225__RAIL__Rail_MTuWThF-XHol
PORI2,2002,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,230__0__133__TZM__301__2__301__2
PORI2,2002,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,230__0__133__TZM__301__3__301__3
1001,PARA1,2,0,262__1__136__UZM__111__111,KPL__1__6331__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,220__0__195__TZM__313__313
8165,WATE1,2,0,150__1__108__TZM__404__2__404__2,HVL__1__2613__RAIL__Rail_MTuWThF-XHol
WATE2,9140,2,0,HVL__0__3864__RAIL__Rail_SaSu+Hol,170__0__727__TZM__402__402
2002,PORI1,2,0,230__1__710__TZM__301__301,KPL__1__6435__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__414__TZM__303__2__303__2,KPL__1__6435__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,262__1__708__UZM__4101__4101,KPL__1__6433__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,154__0__123__TZM__408__1__408__1,HVL__1__3615__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,MEL__0__5632__RAIL__Rail_MTuWThF-XHol,154__0__125__TZM__430__430
PETO2,9001,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol,154__0__125__TZM__430__430
6720,7720,2,120,7__0__453__TZM__104__1__104__1,17__0__427__TZM__102__1__102__1
3081,3081,2,120,60__1__408__MNM__2101__2101,1__1__418__TZM__202__1__202__1
3081,3081,2,120,19__0__153__TZM__130__130,1__1__188__TZM__147__147
2002,PORI2,2,0,60__0__437__MNM__2102__2102,KPL__0__6454__RAIL__Rail_SaSu+Hol
6720,7720,2,120,7__0__425__TZM__204__2__204__2,17__0__413__TZM__102__1__102__1
8580,UPPE,2,240,110__1__472__TZM__511__511,HVL__1__3851__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__3856__RAIL__Rail_SaSu+Hol,150__0__719__TZM__405__405
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_SaSu+Hol,210__0__421__TZM__305__1__305__1
TAIT2,9251,2,0,HVL__0__3870__RAIL__Rail_SaSu+Hol,120__0__487__TZM__413__413
1001,PARA1,2,0,250__0__719__UZM__4105__4105,KPL__1__6451__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,261__1__148__UZM__611__1__611__1,KPL__1__6345__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__192__TZM__418__1__418__1,HVL__1__3635__RAIL__Rail_MTuWThF-XHol
8251,TAIT1,2,0,120__1__168__TZM__611__611,HVL__1__3615__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,262__0__109__UZM__3333__3333
7720,7700,2,60,29__1__160__TZM__103__2__103__2,7__1__230__TZM__123__123
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__322__322
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__322__1__322__1
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__322__322
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__322__1__322__1
PORI2,2001,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__322__322
PORI2,2001,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__322__1__322__1
1001,PARA1,2,0,250__0__127__UZM__604__2__604__2,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__278__TZM__138__138,29__1__164__TZM__109__2__109__2
TAIT2,9297,2,0,HVL__0__2626__RAIL__Rail_MTuWThF-XHol,121__0__119__TZM__426__426
PARE,2600,2,240,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,236__0__139__TZM__316__316
PARE,2600,2,240,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,236__0__139__TZM__316__1__316__1
PARE,2600,2,240,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,236__0__139__TZM__316__2__316__2
PORI2,2001,2,0,KPL__0__6432__RAIL__Rail_SaSu+Hol,220__0__421__TZM__304__1__304__1
6055,6017,2,240,1__1__162__TZM__1__2__1__2,29__1__124__TZM__109__2__109__2
6224,6224,2,240,2__1__184__NBM__30__5__30__5,12__0__135__NBM__90__90
6720,7720,2,120,7__0__187__TZM__121__121,17__0__139__TZM__105__2__105__2
PETO2,9001,2,0,HVL__0__3834__RAIL__Rail_SaSu+Hol,150__0__709__TZM__403__403
7017,7017,2,120,29__0__405__TZM__114__1__114__1,1__0__417__TZM__116__1__116__1
6055,6017,2,240,1__1__720__TZM__202__202,23__0__709__TZM__114__114
7720,7700,2,60,29__1__416__TZM__103__1__103__1,7__1__436__TZM__204__2__204__2
2002,PORI2,2,0,60__0__721__MNM__1042__1042,KPL__0__6460__RAIL__Rail_SaSu+Hol
7026,7224,2,120,12__1__138__NBM__50__1__50__1,2__0__215__NBM__27__5__27__5
8251,TAIT1,2,0,120__1__212__TZM__419__1__419__1,HVL__1__3657__RAIL__Rail_MTuWThF-XHol
8251,TAIT1,2,0,120__1__212__TZM__419__2__419__2,HVL__1__3657__RAIL__Rail_MTuWThF-XHol
6081,6081,2,120,2__1__448__NBM__1__9__1__9,18__0__415__NBM__4__6__4__6
7730,7730,2,120,23__1__706__TZM__107__107,7__1__712__TZM__115__115
8251,TAIT1,2,0,120__1__106__TZM__407__2__407__2,HVL__1__4603__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,23__1__728__TZM__114__114,1__0__767__TZM__108__108
PARA2,1000,2,0,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,260__0__149__UZM__1013__1013
PETO2,9001,2,0,HVL__0__3838__RAIL__Rail_SaSu+Hol,150__0__421__TZM__404__1__404__1
